,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
53,32138,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Playboy Men Blue Titanium Briefs,"{'id': '32138', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Playboy Men Blue Titanium Briefs'}",Men :: Apparel :: Innerwear :: Briefs :: Blue :: Summer :: 2016.0 :: Casual :: Playboy Men Blue Titanium Briefs
54,59435,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,"{'id': '59435', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Men Black Formal Shoes'}",Men :: Footwear :: Shoes :: Formal Shoes :: Black :: Summer :: 2012.0 :: Formal :: Arrow Men Black Formal Shoes
55,5891,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Stripe Polo Black T-shirt,"{'id': '5891', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Puma Men's Stripe Polo Black T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2011.0 :: Casual :: Puma Men's Stripe Polo Black T-shirt
56,38630,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Purple Polo T-shirt,"{'id': '38630', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Purple', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Nike Women Purple Polo T-shirt'}",Women :: Apparel :: Topwear :: Tshirts :: Purple :: Summer :: 2012.0 :: Casual :: Nike Women Purple Polo T-shirt
57,4943,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Kidswear,"{'id': '4943', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Gini and Jony Boy's Kaleb White Brown Kidswear""}",Men :: Apparel :: Topwear :: Shirts :: White :: Summer :: 2011.0 :: Casual :: Gini and Jony Boy's Kaleb White Brown Kidswear
58,11188,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Carrera Men Dial steel finish strap Silver Watches,"{'id': '11188', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Carrera Men Dial steel finish strap Silver Watches'}",Men :: Accessories :: Watches :: Watches :: Silver :: Winter :: 2016.0 :: Casual :: Carrera Men Dial steel finish strap Silver Watches
59,10866,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Motor Rider Red T-Shirts,"{'id': '10866', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Red', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Wrangler Men Motor Rider Red T-Shirts'}",Men :: Apparel :: Topwear :: Tshirts :: Red :: Fall :: 2011.0 :: Casual :: Wrangler Men Motor Rider Red T-Shirts
60,59607,Women,Apparel,Saree,Sarees,Grey,Fall,2012.0,Ethnic,FNF Pink & Grey Wedding Collection Sari,"{'id': '59607', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Saree', 'articleType': 'Sarees', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'FNF Pink & Grey Wedding Collection Sari'}",Women :: Apparel :: Saree :: Sarees :: Grey :: Fall :: 2012.0 :: Ethnic :: FNF Pink & Grey Wedding Collection Sari
61,15528,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Black Tshirts,"{'id': '15528', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Puma Men Scribble Black Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Fall :: 2011.0 :: Casual :: Puma Men Scribble Black Tshirts
62,45258,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO EDIFICE Men Black Dial Chronograph Watch ED60,"{'id': '45258', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'CASIO EDIFICE Men Black Dial Chronograph Watch ED60'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: CASIO EDIFICE Men Black Dial Chronograph Watch ED60
63,42841,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,French Connection Women Beige Handbag,"{'id': '42841', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Beige', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'French Connection Women Beige Handbag'}",Women :: Accessories :: Bags :: Handbags :: Beige :: Summer :: 2012.0 :: Casual :: French Connection Women Beige Handbag
64,22198,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes,"{'id': '22198', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Timberland Men Black Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Black :: Fall :: 2012.0 :: Casual :: Timberland Men Black Casual Shoes
65,29570,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Vans Men Classic Slip-On Purple & Black Shoes,"{'id': '29570', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Purple', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Vans Men Classic Slip-On Purple & Black Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Purple :: Summer :: 2012.0 :: Casual :: Vans Men Classic Slip-On Purple & Black Shoes
66,43993,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Police Women Passion Perfume,"{'id': '43993', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Perfume and Body Mist', 'baseColour': 'Pink', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Police Women Passion Perfume'}",Women :: Personal Care :: Fragrance :: Perfume and Body Mist :: Pink :: Spring :: 2017.0 :: Casual :: Police Women Passion Perfume
67,6628,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Lowell White Silver Shoe,"{'id': '6628', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': ""ADIDAS Men's Lowell White Silver Shoe""}",Men :: Footwear :: Shoes :: Sports Shoes :: White :: Summer :: 2011.0 :: Sports :: ADIDAS Men's Lowell White Silver Shoe
68,54924,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Do U Speak Green Men Blue Shorts,"{'id': '54924', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Shorts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Do U Speak Green Men Blue Shorts'}",Men :: Apparel :: Bottomwear :: Shorts :: Blue :: Summer :: 2012.0 :: Casual :: Do U Speak Green Men Blue Shorts
69,26538,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,ID Men Red Shoes,"{'id': '26538', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Red', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'ID Men Red Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Red :: Fall :: 2012.0 :: Casual :: ID Men Red Shoes
70,35913,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Peperone Women Black & White Handbag,"{'id': '35913', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Peperone Women Black & White Handbag'}",Women :: Accessories :: Bags :: Handbags :: Black :: Summer :: 2012.0 :: Casual :: Peperone Women Black & White Handbag
71,49495,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Vans Men Khaki Shoes,"{'id': '49495', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Khaki', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Vans Men Khaki Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Khaki :: Summer :: 2012.0 :: Casual :: Vans Men Khaki Shoes
72,9660,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Pink Shirts,"{'id': '9660', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Pink', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Indigo Nation Men Reversible Bling Pink Shirts'}",Men :: Apparel :: Topwear :: Shirts :: Pink :: Fall :: 2011.0 :: Casual :: Indigo Nation Men Reversible Bling Pink Shirts
73,2288,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Women Black T-shirt,"{'id': '2288', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Fall', 'year': '2010.0', 'usage': 'Sports', 'productDisplayName': 'Nike Women Black T-shirt'}",Women :: Apparel :: Topwear :: Tshirts :: Black :: Fall :: 2010.0 :: Sports :: Nike Women Black T-shirt
74,23876,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Blue Sweatshirt,"{'id': '23876', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Sweatshirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'ADIDAS Men Blue Sweatshirt'}",Men :: Apparel :: Topwear :: Sweatshirts :: Blue :: Fall :: 2011.0 :: Casual :: ADIDAS Men Blue Sweatshirt
75,18237,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Tshirt,"{'id': '18237', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Red', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Manchester United Men Solid Red Tshirt'}",Men :: Apparel :: Topwear :: Tshirts :: Red :: Fall :: 2011.0 :: Casual :: Manchester United Men Solid Red Tshirt
76,54118,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,"{'id': '54118', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Black Flats'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2012.0 :: Casual :: Rocia Women Black Flats
77,2872,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Leather Flats,"{'id': '2872', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Leather Flats'}",Women :: Footwear :: Shoes :: Heels :: Brown :: Winter :: 2015.0 :: Casual :: Catwalk Women Leather Flats
78,49653,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top,"{'id': '49653', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Green', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Mineral Women Green Top'}",Women :: Apparel :: Topwear :: Tops :: Green :: Summer :: 2012.0 :: Casual :: Mineral Women Green Top
79,8574,Women,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Crocs Dora Boots Pink Sandals,"{'id': '8574', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Pink', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Crocs Dora Boots Pink Sandals'}",Women :: Footwear :: Sandal :: Sandals :: Pink :: Fall :: 2011.0 :: Casual :: Crocs Dora Boots Pink Sandals
80,16957,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Sunglasses,"{'id': '16957', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Image Men Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Black :: Winter :: 2016.0 :: Casual :: Image Men Sunglasses
81,19123,Men,Footwear,Flip Flops,Flip Flops,Silver,Fall,2011.0,Casual,Lotto Men XL Water Man Silver Slippers,"{'id': '19123', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Flip Flops', 'articleType': 'Flip Flops', 'baseColour': 'Silver', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Lotto Men XL Water Man Silver Slippers'}",Men :: Footwear :: Flip Flops :: Flip Flops :: Silver :: Fall :: 2011.0 :: Casual :: Lotto Men XL Water Man Silver Slippers
82,13419,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Men Solid Pink Polo T-shirts,"{'id': '13419', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Pink', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Men Solid Pink Polo T-shirts'}",Men :: Apparel :: Topwear :: Tshirts :: Pink :: Summer :: 2011.0 :: Casual :: United Colors of Benetton Men Solid Pink Polo T-shirts
83,17885,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Levis Men Comfort Style Grey Innerwear Vest,"{'id': '17885', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Innerwear Vests', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Levis Men Comfort Style Grey Innerwear Vest'}",Men :: Apparel :: Innerwear :: Innerwear Vests :: Grey :: Summer :: 2016.0 :: Casual :: Levis Men Comfort Style Grey Innerwear Vest
84,43369,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Reebok Men Black Possession Flip Flops,"{'id': '43369', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Flip Flops', 'articleType': 'Flip Flops', 'baseColour': 'Black', 'season': 'Summer', 'year': '2013.0', 'usage': 'Casual', 'productDisplayName': 'Reebok Men Black Possession Flip Flops'}",Men :: Footwear :: Flip Flops :: Flip Flops :: Black :: Summer :: 2013.0 :: Casual :: Reebok Men Black Possession Flip Flops
85,48781,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant,"{'id': '48781', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Pendant', 'baseColour': 'Silver', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lucera Women Silver Pendant'}",Women :: Accessories :: Jewellery :: Pendant :: Silver :: Summer :: 2012.0 :: Casual :: Lucera Women Silver Pendant
86,44970,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Analog Chronograph Watch,"{'id': '44970', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'White', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men White Dial Analog Chronograph Watch'}",Men :: Accessories :: Watches :: Watches :: White :: Winter :: 2016.0 :: Casual :: Maxima Men White Dial Analog Chronograph Watch
87,56489,Women,Personal Care,Nails,Nail Polish,Bronze,Spring,2017.0,nan,Streetwear Ash Nail Polish # 31,"{'id': '56489', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Nails', 'articleType': 'Nail Polish', 'baseColour': 'Bronze', 'season': 'Spring', 'year': '2017.0', 'usage': 'nan', 'productDisplayName': 'Streetwear Ash Nail Polish # 31'}",Women :: Personal Care :: Nails :: Nail Polish :: Bronze :: Spring :: 2017.0 :: nan :: Streetwear Ash Nail Polish # 31
88,39524,Unisex,Accessories,Bags,Laptop Bag,Orange,Summer,2012.0,Casual,Peter England Unisex Orange Sleeve Bag,"{'id': '39524', 'gender': 'Unisex', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Laptop Bag', 'baseColour': 'Orange', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Peter England Unisex Orange Sleeve Bag'}",Unisex :: Accessories :: Bags :: Laptop Bag :: Orange :: Summer :: 2012.0 :: Casual :: Peter England Unisex Orange Sleeve Bag
89,33822,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Axis White & Grey Sports Shoes,"{'id': '33822', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Sports', 'productDisplayName': 'Puma Men Axis White & Grey Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: White :: Summer :: 2012.0 :: Sports :: Puma Men Axis White & Grey Sports Shoes
90,58513,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Tonga Women Maroon Top,"{'id': '58513', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Off White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Tonga Women Maroon Top'}",Women :: Apparel :: Topwear :: Tops :: Off White :: Summer :: 2012.0 :: Casual :: Tonga Women Maroon Top
91,25947,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Brown Scarf,"{'id': '25947', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Scarves', 'articleType': 'Scarves', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Femella Women Brown Scarf'}",Women :: Accessories :: Scarves :: Scarves :: Brown :: Summer :: 2012.0 :: Casual :: Femella Women Brown Scarf
92,52029,Unisex,Apparel,Topwear,Rain Jacket,Coffee Brown,Summer,2012.0,nan,Just Natural Unisex Charcoal Rain Jacket,"{'id': '52029', 'gender': 'Unisex', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Rain Jacket', 'baseColour': 'Coffee Brown', 'season': 'Summer', 'year': '2012.0', 'usage': 'nan', 'productDisplayName': 'Just Natural Unisex Charcoal Rain Jacket'}",Unisex :: Apparel :: Topwear :: Rain Jacket :: Coffee Brown :: Summer :: 2012.0 :: nan :: Just Natural Unisex Charcoal Rain Jacket
93,5865,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Twelve Faster T-shirt,"{'id': '5865', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""ADIDAS Men's Twelve Faster T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2011.0 :: Casual :: ADIDAS Men's Twelve Faster T-shirt
94,39716,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Arrow Woman Women Blue Dress,"{'id': '39716', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Dress', 'articleType': 'Dresses', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Arrow Woman Women Blue Dress'}",Women :: Apparel :: Dress :: Dresses :: Blue :: Summer :: 2012.0 :: Casual :: Arrow Woman Women Blue Dress
95,25349,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Levis Men Red Brief,"{'id': '25349', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Red', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Levis Men Red Brief'}",Men :: Apparel :: Innerwear :: Briefs :: Red :: Summer :: 2016.0 :: Casual :: Levis Men Red Brief
96,11940,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,"{'id': '11940', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Ganuchi Men Casual Black Sandals'}",Men :: Footwear :: Sandal :: Sandals :: Black :: Summer :: 2011.0 :: Casual :: Ganuchi Men Casual Black Sandals
97,55802,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women Green Printed Night Suit S11-3124,"{'id': '55802', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Loungewear and Nightwear', 'articleType': 'Night suits', 'baseColour': 'White', 'season': 'Summer', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'SDL by Sweet Dreams Women Green Printed Night Suit S11-3124'}",Women :: Apparel :: Loungewear and Nightwear :: Night suits :: White :: Summer :: 2017.0 :: Casual :: SDL by Sweet Dreams Women Green Printed Night Suit S11-3124
98,29584,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black T-shirt,"{'id': '29584', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Indigo Nation Men Printed Black T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2012.0 :: Casual :: Indigo Nation Men Printed Black T-shirt
99,43967,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,DKNY Women Red Delicious Perfume,"{'id': '43967', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Perfume and Body Mist', 'baseColour': 'Red', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'DKNY Women Red Delicious Perfume'}",Women :: Personal Care :: Fragrance :: Perfume and Body Mist :: Red :: Spring :: 2017.0 :: Casual :: DKNY Women Red Delicious Perfume
